record_id,species,bl_accepted,bl_match_type,order,province,year,longitude,latitude,year_in_scope,point_baseline_temp,point_baseline_prec,point_year_temp,point_year_prec,point_temp_delta_from_baseline,point_prec_delta_from_baseline,has_range_polygon,range_baseline_temp_mean,range_baseline_prec_mean,range_year_temp_mean,range_year_prec_mean,range_temp_delta_from_baseline,range_prec_delta_from_baseline,point_temp_minus_range_baseline,point_prec_minus_range_baseline,centroid_lon,centroid_lat,nearest_edge_lon,nearest_edge_lat,bearing_from_centroid_deg,direction_8_centroid,bearing_from_nearest_edge_deg,direction_8_nearest_edge,centroid_delta_lon_deg,centroid_delta_lat_deg,edge_delta_lon_deg,edge_delta_lat_deg,distance_to_centroid_km,distance_to_nearest_edge_km,point_inside_range
250,Calidris pygmaea,Calidris pygmaea,accepted,Charadriiformes,Shandong,2017,117.87,38.26,TRUE,12.857500076293945,547,14.229166984558105,536.5,1.3716669082641602,-10.5,TRUE,20.960874236257453,1618.8511278195488,21.748704465854566,1739.7108444259966,0.7878302295971125,120.85971660644782,-6.731707251699348,-1082.3511278195488,115.05851945601172,23.92447929599597,120.55614904400011,33.43747663800008,8.82811781420412,N,336.4785774867751,NW,2.8114805439882815,14.33552070400403,-2.6861490440001035,4.82252336199992,1629.6600956890998,594.5983050813786,FALSE
251,Calidris subminuta,Calidris subminuta,accepted,Charadriiformes,Jilin,2019,128.24,42.57,TRUE,3.0186667442321777,656,4.427083492279053,679.625,1.408416748046875,23.625,TRUE,21.679774071847785,1956.5055432372505,22.855716463197698,2010.3007592936078,1.1759423913499134,53.795216056357276,-17.252690579568732,-1276.8805432372505,113.31529377649613,21.62830743808566,121.59167480500003,25.290710449000073,27.35789002088353,NE,15.908647208856792,N,14.924706223503875,20.94169256191434,6.648325194999984,17.279289550999927,2719.408549433962,2033.775295873313,FALSE
252,Calidris subminuta,Calidris subminuta,accepted,Charadriiformes,Xinjiang,2009,84.92,44.48,TRUE,8.627833366394043,149,9.333333015441895,159.75,0.7054996490478516,10.75,TRUE,21.679774071847785,1956.5055432372505,22.137644964002135,2028.652040607218,0.4578708921543502,72.14649736996739,-12.34644105640589,-1796.7555432372505,113.31529377649613,21.62830743808566,106.92568302271023,21.960752694414897,321.0655607304053,NW,326.40298890658596,NW,-28.395293776496132,22.851692561914337,-22.00568302271023,22.5192473055851,3629.8190998830582,3216.442818217584,FALSE
253,Calidris tenuirostris,Calidris tenuirostris,accepted,Charadriiformes,Jilin,2010,122.57,45.83,TRUE,5.208250045776367,420,4.791666507720947,351.32501220703125,-0.4165835380554199,-68.67498779296875,TRUE,6.499339905909135,575.0814478658624,7.006296608361954,612.1145096022562,0.5069567024528183,37.03306173639385,-1.707673398188188,-223.75643565883115,103.84556491894803,36.443801472085966,122.57,45.83,50.40756497239437,NE,0,N,18.724435081051965,9.386198527914033,0,0,1870.3188717673115,0,TRUE
254,Calidris tenuirostris,Calidris tenuirostris,accepted,Charadriiformes,Sichuan,2020,104.54,28.81,TRUE,17.900917053222656,1162,18.63541603088379,1338.824951171875,0.7344989776611328,176.824951171875,TRUE,6.499339905909135,575.0814478658624,7.448427951207249,613.0379219978804,0.9490880452981134,37.956474132018,12.136076124974654,763.7435033060126,103.84556491894803,36.443801472085966,104.54,28.81,175.42801552790024,S,0,N,0.6944350810519779,-7.633801472085967,0,0,862.0482744186007,0,TRUE
255,Calidris tenuirostris,Calidris tenuirostris,accepted,Charadriiformes,Yunnan,2015,102.72,24.77,TRUE,14.909000396728516,888,15.895833015441895,944.89996337890625,0.9868326187133789,56.89996337890625,TRUE,6.499339905909135,575.0814478658624,7.464805806007997,600.9992348541673,0.9654659000988621,25.917786988304897,9.39649310953276,369.81851551304385,103.84556491894803,36.443801472085966,102.72,24.77,185.0401964460856,S,0,N,-1.1255649189480295,-11.673801472085966,0,0,1313.7567432797255,0,TRUE
256,Limnodromus scolopaceus,Limnodromus scolopaceus,accepted,Charadriiformes,Guangxi,2009,108.83,21.62,TRUE,22.193500518798828,1731,22.6875,1670.2249755859375,0.4939994812011719,-60.7750244140625,TRUE,2.548451751237371,609.7762128325509,2.593733700414965,649.0451487271066,0.04528194917759398,39.26893589455574,20.139048248762627,1060.4487627533867,133.38014345119612,46.87361587442145,132.19767883047197,45.20522569205774,226.59835164498418,SW,226.82104909772207,SW,-24.55014345119612,-25.253615874421453,-23.367678830471974,-23.585225692057737,3576.5177551502293,3381.1103148073457,FALSE
257,Limnodromus scolopaceus,Limnodromus scolopaceus,accepted,Charadriiformes,Heilongjiang,2012,122.05,51.38,TRUE,-4.939916610717773,519,-5.427083492279053,569.07501220703125,-0.4871668815612793,50.07501220703125,TRUE,2.548451751237371,609.7762128325509,2.4356253257193288,705.7825907675873,-0.11282642551804223,96.00637793503643,-7.975535243516424,-40.70120062551962,133.38014345119612,46.87361587442145,132.88316352679433,48.00334430046575,305.4945276054475,NW,299.79359299969866,NW,-11.330143451196122,4.506384125578549,-10.833163526794337,3.376655699534254,970.5127437008913,873.5095460919248,FALSE
258,Limnodromus scolopaceus,Limnodromus scolopaceus,accepted,Charadriiformes,Hubei,2014,114.41,30.43,TRUE,17.03533363342285,1261,17.625,1305.199951171875,0.5896663665771484,44.199951171875,TRUE,2.548451751237371,609.7762128325509,3.143828247447902,630.6808305480671,0.5953764962105308,20.904617715516224,15.076548248762629,695.4237383393241,133.38014345119612,46.87361587442145,132.19767883047197,45.20522569205774,228.3960733107135,SW,229.39898400498043,SW,-18.970143451196122,-16.443615874421454,-17.787678830471975,-14.775225692057738,2453.77457493839,2260.59522854849,FALSE
259,Limnodromus scolopaceus,Limnodromus scolopaceus,accepted,Charadriiformes,Liaoning,2010,123.93,39.82,TRUE,9.21363639831543,896,8.9375,1184.0999755859375,-0.2761363983154297,288.0999755859375,TRUE,2.548451751237371,609.7762128325509,2.5794372720897476,676.5604464869731,0.030985520852376602,66.78423365442222,6.389048248762629,574.3237627533866,133.38014345119612,46.87361587442145,132.19767883047197,45.20522569205774,227.59038701638536,SW,231.3938099677348,SW,-9.450143451196112,-7.053615874421453,-8.267678830471965,-5.3852256920577375,1095.1923256614211,903.2864727102362,FALSE
260,Limnodromus scolopaceus,Limnodromus scolopaceus,accepted,Charadriiformes,Shaanxi,2018,110.2,34.95,TRUE,13.848999977111816,554,14.958333015441895,553.95001220703125,1.1093330383300781,-0.04998779296875,TRUE,2.548451751237371,609.7762128325509,3.35758998565644,595.5070031872004,0.809138234419069,-14.26920964535043,12.409881264204524,-55.82620062551962,133.38014345119612,46.87361587442145,132.19767883047197,45.20522569205774,243.86316645580268,SW,246.15658631928181,SW,-23.180143451196116,-11.92361587442145,-21.99767883047197,-10.255225692057735,2336.2896735975287,2170.78157925155,FALSE
261,Limnodromus scolopaceus,Limnodromus scolopaceus,accepted,Charadriiformes,Sichuan,2012,104.3,30.98,TRUE,16.501916885375977,944,16.86458396911621,1028.449951171875,0.3626670837402344,84.449951171875,TRUE,2.548451751237371,609.7762128325509,2.4356253257193288,705.7825907675873,-0.11282642551804223,96.00637793503643,14.31613221787884,418.67373833932413,133.38014345119612,46.87361587442145,132.19767883047197,45.20522569205774,244.92517443998776,SW,246.42743894025307,SW,-29.080143451196122,-15.893615874421453,-27.897678830471975,-14.225225692057737,3038.3183293261122,2873.9054119292014,FALSE
262,Limnodromus semipalmatus,Limnodromus semipalmatus,accepted,Charadriiformes,Shaanxi,2019,109.42,34.8,TRUE,13.39941692352295,583,14.322916984558105,699,0.92350006103515625,116,TRUE,0.5975760033762757,445.9757709251101,1.914262624387618,508.9696986422023,1.3166866210113422,62.99392771709216,13.72534098118183,253.0242290748899,123.2020767846825,47.92902467336442,117.17132568400007,45.75653076300006,223.02508277798492,SW,210.9496248614441,SW,-13.782076784682502,-13.12902467336442,-7.751325684000065,-10.95653076300006,1859.6734715132702,1392.8988401352326,FALSE
263,Limnodromus semipalmatus,Limnodromus semipalmatus,accepted,Charadriiformes,Xinjiang,2010,84.92,44.48,TRUE,8.627833366394043,149,9.052083015441895,177.60000610351562,0.42424964904785156,28.600006103515625,TRUE,0.5975760033762757,445.9757709251101,0.1473004864095708,413.54206740593594,-0.45027551696670487,-32.43370351917417,8.45450701206562,-268.3757648215945,123.2020767846825,47.92902467336442,116.05264602082653,48.88882555930236,276.9300867488207,W,270.08581506767587,W,-38.2820767846825,-3.44902467336442,-31.132646020826527,-4.408825559302365,2951.9430169654343,2418.4312596406776,FALSE
264,Limosa lapponica,Limosa lapponica,accepted,Charadriiformes,Yunnan,2013,102.59,24.65,TRUE,14.829667091369629,922,15.40625,823.6500244140625,0.5765829086303711,-98.3499755859375,TRUE,6.499339905909135,575.0814478658624,7.203949038942951,594.1335608397117,0.7046091330338156,19.052112973849262,8.906910094090865,248.5685765482001,103.84556491894836,36.443801472086044,102.59,24.65,185.56868205808163,S,0,N,-1.2555649189483518,-11.793801472086045,0,0,1328.0399265380433,0,TRUE
265,Limosa limosa,Limosa limosa,accepted,Charadriiformes,Ningxia,2011,106.46,38.87,TRUE,7.85141658782959,177,8.4375,153.22500610351562,0.5860834121704102,-23.774993896484375,TRUE,6.574011355806163,634.9431042137979,6.753347317598355,564.4771237889456,0.17933596179219258,-70.46598042485232,1.8634886441938372,-481.7180981102823,112.56128728037147,40.70521807631618,114.68908691400009,38.87,250.59537605091322,W,272.58479717674663,W,-6.10128728037148,-1.8352180763161812,-8.229086914000092,0,553.9115538716421,700.7664751747699,FALSE
266,Numenius madagascariensis,Numenius madagascariensis,accepted,Charadriiformes,Shaanxi,2000,107.52,33.19,TRUE,14.399250030517578,829,14.65625,882.300048828125,0.2569999694824219,53.300048828125,TRUE,9.395488868429586,793.4411933621498,9.616534807869304,767.6676345014191,0.2210459394397173,-25.773558860730645,5.260761131570414,88.85885546597524,116.59555441156952,37.4620870984854,107.52,33.19,242.70390201307706,SW,0,N,-9.075554411569527,-4.2720870984854,0,0,942.6331155103557,0,TRUE
267,Numenius minutus,Numenius minutus,accepted,Charadriiformes,Gansu,2025,101.01,38.81,TRUE,6.603750228881836,217,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,Numenius phaeopus,Numenius phaeopus,accepted,Charadriiformes,Yunnan,2012,102.67,24.97,TRUE,15.125833511352539,917,15.75,696.9749755859375,0.6241664886474609,-220.0250244140625,TRUE,21.593387921963352,1858.5773762765123,21.65490204205916,1990.2301517029407,0.06151412009580781,131.65277542642843,-5.843387921963352,-1161.6024006905748,113.66819482758049,22.286820372849295,107.03313701546388,21.935410537172775,287.0765516046602,W,308.0194544259059,NW,-10.998194827580491,2.683179627150704,-4.363137015463877,3.034589462827224,1164.5480749375574,558.9500566975424,FALSE
269,Phalaropus fulicarius,Phalaropus fulicarius,accepted,Charadriiformes,Beijing,2010,116.31,40.13,TRUE,11.916500091552734,529,12.270833015441895,493.8999938964844,0.35433292388916016,-35.100006103515625,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,Phalaropus fulicarius,Phalaropus fulicarius,accepted,Charadriiformes,Hainan,2022,110.37,20.02,TRUE,24.366134643554688,1696,24.82291603088379,1844.925048828125,0.45678138732910156,148.925048828125,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,Phalaropus fulicarius,Phalaropus fulicarius,accepted,Charadriiformes,Henan,2013,112.51,32.95,TRUE,15.619083404541016,907,16.51041603088379,757.6500244140625,0.8913326263427734,-149.3499755859375,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
