record_id,species,bl_accepted,bl_match_type,order,province,year,longitude,latitude,year_in_scope,point_baseline_temp,point_baseline_prec,point_year_temp,point_year_prec,point_temp_delta_from_baseline,point_prec_delta_from_baseline,has_range_polygon,range_baseline_temp_mean,range_baseline_prec_mean,range_year_temp_mean,range_year_prec_mean,range_temp_delta_from_baseline,range_prec_delta_from_baseline,point_temp_minus_range_baseline,point_prec_minus_range_baseline,centroid_lon,centroid_lat,nearest_edge_lon,nearest_edge_lat,bearing_from_centroid_deg,direction_8_centroid,bearing_from_nearest_edge_deg,direction_8_nearest_edge,centroid_delta_lon_deg,centroid_delta_lat_deg,edge_delta_lon_deg,edge_delta_lat_deg,distance_to_centroid_km,distance_to_nearest_edge_km,point_inside_range
11,Accipiter trivirgatus,Accipiter trivirgatus,accepted,Accipitriformes,Shaanxi,1997,107.67,33.55,FALSE,9.61775016784668,814,NA,NA,NA,NA,TRUE,20.432140220932364,1752.5437622468974,NA,NA,NA,NA,NA,NA,105.63303227552561,22.837168651025863,104.84667968700006,23.26647949200003,9.044697284802169,N,12.922060190027764,N,2.036967724474394,10.712831348974134,2.8233203129999396,10.283520507999967,1212.156190789968,1180.6215833315089,FALSE
12,Accipiter virgatus,Accipiter virgatus,accepted,Accipitriformes,Anhui,2011,117.12,31.77,TRUE,15.848416328430176,1128,16.13541603088379,945.2249755859375,0.2869997024536133,-182.7750244140625,TRUE,14.827680926565979,1234.4160897588924,14.86201367247079,1029.721364703061,0.034332745904810835,-204.69472505583144,1.3077351043178105,-289.19111417295494,106.20227520391012,26.875009972009877,118.98687744200004,27.66772460900006,60.18175478681326,NE,338.8919605105955,N,10.917724796089885,4.894990027990122,-1.8668774420000318,4.102275390999939,1182.8812763776107,493.3393955496835,FALSE
13,Aquila fasciata,Aquila fasciata,accepted,Accipitriformes,Liaoning,2015,121.14,38.73,TRUE,10.47569465637207,568,11.583333015441895,469.79998779296875,1.1076383590698242,-98.20001220703125,TRUE,18.955866348063736,1622.9644249512671,19.70467110150911,1782.1180888267206,0.74880475344537345,159.1536638754535,-7.372533332621842,-1153.1644371582984,114.95921947732737,25.399349995643423,120.9163208010001,31.209899902000075,19.861011515276118,N,1.3330131961139386,N,6.1807805226726344,13.330650004356574,0.2236791989999034,7.520100097999922,1603.8362014704348,849.0857812104083,FALSE
14,Aquila fasciata,Aquila fasciata,accepted,Accipitriformes,Shaanxi,2020,110.01,32.85,TRUE,15.13800048828125,885,16.03125,921.57501220703125,0.89324951171875,36.57501220703125,TRUE,18.955866348063736,1622.9644249512671,20.052411306899614,1564.802849884312,1.096544958835878,-58.16157506695504,-2.9246163480637364,-701.3894127442359,114.95921947732737,25.399349995643423,116.25488281300011,28.268676758000026,331.0488531062586,NW,311.98359695834847,NW,-4.949219477327361,7.450650004356579,-6.244882813000103,4.581323241999975,960.2987805113853,783.4157556180368,FALSE
15,Aquila heliaca,Aquila heliaca,accepted,Accipitriformes,Hunan,2021,110.87,29.98,TRUE,15.556500434875488,1291,16.86458396911621,1206.125,1.3080835342407227,-84.875,TRUE,0.9927891143945136,301.2200830502076,2.4183654218781574,353.8765288434929,1.4255763074836438,52.656445793285286,15.871794854721697,904.9049169497923,98.6767926427759,46.99747134517775,116.02822361723751,45.68285094305685,146.68671404524713,SE,196.19517222451088,S,12.19320735722411,-17.01747134517775,-5.15822361723751,-15.702850943056848,2178.8094167197064,1824.0409270541052,FALSE
16,Aquila heliaca,Aquila heliaca,accepted,Accipitriformes,Ningxia,2019,106.51,38.55,TRUE,8.37125015258789,203,9.635416984558105,195.89999389648438,1.2641668319702148,-7.100006103515625,TRUE,0.9927891143945136,301.2200830502076,2.342238686294769,320.6331635937535,1.3494495719002555,19.413080543545902,8.642627870163592,-105.32008915372325,98.6767926427759,46.99747134517775,116.02822361723751,45.68285094305685,143.02326783066155,SE,227.99414962689633,SW,7.833207357224111,-8.447471345177753,-9.51822361723751,-7.132850943056852,1140.2878850585632,1115.8953227022162,FALSE
17,Aviceda jerdoni,Aviceda jerdoni,accepted,Accipitriformes,Guangdong,2014,111.44,21.83,TRUE,21.55091667175293,2064,21.98958396911621,2078.97509765625,0.43866729736328125,14.97509765625,TRUE,20.708987326306456,1683.9145220588234,21.325392272128024,1592.204275627803,0.6164049458215679,-91.71024643102032,1.2805966428097548,395.0605755974266,102.11536204883629,22.94484802520621,110.68717083380326,20.156149838095363,95.57238611991039,E,22.643964465080387,NE,9.324637951163709,-1.1148480252062107,0.752829166196733,1.6738501619046353,975.7191688019863,199.30210402389292,FALSE
18,Aviceda jerdoni,Aviceda jerdoni,accepted,Accipitriformes,Hunan,2017,110.88,29.98,TRUE,15.556500434875488,1291,16.48958396911621,1383.1500244140625,0.9330835342407227,92.1500244140625,TRUE,20.708987326306456,1683.9145220588234,21.208582480675382,1885.248327176288,0.4995951543689259,201.33380511746464,-4.219403357190245,-300.7644976447609,102.11536204883629,22.94484802520621,110.68487548800005,20.156494141000053,46.23402879264643,NE,0.9905294673505409,N,8.764637951163706,7.035151974793791,0.19512451199994985,9.823505858999948,1169.5084173784305,1087.7072834898347,FALSE
19,Aviceda leuphotes,Aviceda leuphotes,accepted,Accipitriformes,Gansu,2018,105.63,33.55,TRUE,12.604000091552734,661,13.520833015441895,667.449951171875,0.9168329238891602,6.449951171875,TRUE,15.730662608908125,1272.8489461837528,16.26813075848777,1305.2312789583514,0.537468149579647,32.38233277459858,-2.20982959346623,-605.3989950118778,107.04194667072125,26.62254493131087,105.98373573648027,32.83719717475564,350.3463350516868,N,337.5443428968822,N,-1.4119466707212496,6.927455068689127,-0.35373573648027445,0.7128028252443599,788.5088224370645,85.52262234573656,FALSE
20,Aviceda leuphotes,Aviceda leuphotes,accepted,Accipitriformes,Jiangsu,2006,119.07,32.25,TRUE,15.584500312805176,1010,16.76041603088379,1063.199951171875,1.1759157180786133,53.199951171875,TRUE,15.730662608908125,1272.8489461837528,16.43112525800092,1237.1424824431376,0.7004626490927972,-35.70646374061516,1.0297534219756646,-209.6489950118778,107.04194667072125,26.62254493131087,115.33248454837273,27.62922521783745,58.88469414807349,NE,34.11020196670546,NE,12.028053329278748,5.62745506868913,3.73751545162726,4.620774782162549,1313.996904175212,621.1890340813119,FALSE
21,Aviceda leuphotes,Aviceda leuphotes,accepted,Accipitriformes,Ningxia,2002,106.31,35.35,TRUE,4.149583339691162,565,5.177083492279053,564.04998779296875,1.0275001525878906,-0.95001220703125,TRUE,15.730662608908125,1272.8489461837528,16.29622330623488,1390.8770557262117,0.5655606973267542,118.02810954245888,-10.553579116629072,-708.798958390784,107.04194667072125,26.62254493131087,107.11187492500005,33.30917349900005,356.072539219529,N,342.248112314961,N,-0.7319466707212428,8.727455068689132,-0.8018749250000496,2.0408265009999482,982.622034592039,241.5273863394622,FALSE
22,Aviceda leuphotes,Aviceda leuphotes,accepted,Accipitriformes,Shanxi,2018,111.38,35.01,TRUE,9.954416275024414,611,11.0625,615.5999755859375,1.108083724975586,4.5999755859375,TRUE,15.730662608908125,1272.8489461837528,16.26813075848777,1305.2312789583514,0.537468149579647,32.38233277459858,-4.6681626089081245,-657.2489705978153,107.04194667072125,26.62254493131087,109.40902473131253,32.812079641196554,22.864696181772672,NE,36.11156002882507,NE,4.33805332927875,8.387455068689128,1.970975268687468,2.1979203588034437,1026.7451286455778,301.36149862724943,FALSE
23,Butastur indicus,Butastur indicus,accepted,Accipitriformes,Anhui,2011,116.82,31.47,TRUE,16.044166564941406,1248,16.26041603088379,1020.1500244140625,0.2162494659423828,-227.8499755859375,TRUE,4.014105765976691,569.2987750632998,4.209147208973856,484.9702751583639,0.19504144299716497,-84.32849990493588,12.246310264907098,450.8512493507627,125.84149572390065,45.0184173115897,118.31811523400006,39.03808593800005,210.52688361378722,SW,189.62269016906382,S,-9.021495723900657,-13.548417311589702,-1.4981152340000676,-7.568085938000053,1711.7408934270197,864.8129768512833,FALSE
24,Butastur indicus,Butastur indicus,accepted,Accipitriformes,Gansu,2022,105.5,32.98,TRUE,12.510583877563477,743,13.6875,745.25,1.1769161224365234,2.25,TRUE,4.014105765976691,569.2987750632998,4.907652244523531,678.6385522795938,0.8935464785468401,109.33977721629401,9.67339423402331,175.9512249367002,125.84149572390065,45.0184173115897,117.88232421900011,39.437683105000076,239.52938444420326,SW,240.91124224657113,SW,-20.34149572390065,-12.038417311589704,-12.382324219000111,-6.457683105000079,2193.4544374387156,1312.6989582723756,FALSE
25,Circaetus gallicus,Circaetus gallicus,accepted,Accipitriformes,Guangxi,2015,109.05,21.45,TRUE,22.727272033691406,1655,23.625,1543.75,0.89772796630859375,-111.25,TRUE,5.9237446258054245,231.48948342587917,7.486468673223448,254.60831648345027,1.5627240474180235,23.118833057571095,17.701255374194574,1312.2605165741209,91.6402478298142,44.21047029163967,96.31417162591745,28.13880306539373,142.05537312119782,SE,117.24980914472332,SE,17.409752170185797,-22.760470291639674,12.735828374082544,-6.688803065393731,3003.0319890409814,1484.3225401719778,FALSE
26,Circaetus gallicus,Circaetus gallicus,accepted,Accipitriformes,Hunan,2022,110.87,29.97,TRUE,15.556500434875488,1291,16.69791603088379,1091.625,1.1414155960083008,-199.375,TRUE,5.9237446258054245,231.48948342587917,7.3816271973355425,226.15348315443552,1.457882571530118,-5.336000271443652,10.774171405078365,860.1355165741209,91.6402478298142,44.21047029163967,108.73529052800006,37.56207275400004,126.65086868950857,SE,166.2382195341968,S,19.229752170185805,-14.240470291639674,2.1347094719999404,-7.592072754000043,2315.636743755605,875.9965623116001,FALSE
27,Circaetus gallicus,Circaetus gallicus,accepted,Accipitriformes,Jiangsu,2024,118.95,32.5,TRUE,15.32349967956543,959,17.07291603088379,1299.9749755859375,1.7494163513183594,340.9749755859375,TRUE,5.9237446258054245,231.48948342587917,7.738875220227286,288.31595150316764,1.8151305944218619,56.82646807728847,11.149171405078365,1068.4854921600584,91.6402478298142,44.21047029163967,109.79327392500005,38.12091064500004,109.55144394417704,E,124.22917295128775,SE,27.309752170185803,-11.710470291639673,9.156726074999952,-5.620910645000038,2678.5668804053253,1033.4783487335212,FALSE
28,Circus aeruginosus,Circus aeruginosus,accepted,Accipitriformes,Gansu,2023,103.47,37.89,TRUE,8.067583084106445,169,8.947916984558105,132.1999969482422,0.8803339004516602,-36.80000305175781,TRUE,2.1411546399779726,243.47985197368422,3.964689555041428,251.566437197359,1.8235349150634552,8.086585223674774,6.806762344580132,-111.27985502544203,85.76159696845981,46.63762984957291,90.981857,46.373985,117.4875039816992,SE,128.14331031383722,SE,17.708403031540186,-8.74762984957291,12.488142999999994,-8.483984999999997,1741.6016176613325,1394.0413631783795,FALSE
29,Circus aeruginosus,Circus aeruginosus,accepted,Accipitriformes,Ningxia,2022,106.26,37,TRUE,7.698416709899902,317,9.177083015441895,399.3999938964844,1.4786663055419922,82.399993896484375,TRUE,2.1411546399779726,243.47985197368422,3.5924993177062503,224.84072769629327,1.4513446777282777,-18.63912427739095,7.0359283754639215,155.92014192280016,85.76159696845981,46.63762984957291,90.981857,46.373985,115.04055058165704,SE,124.09349776465945,SE,20.498403031540192,-9.63762984957291,15.278143,-9.373984999999998,1993.31424083519,1635.7032995355178,FALSE
30,Circus macrourus,Circus macrourus,accepted,Accipitriformes,Zhejiang,2021,120.63,27.86,TRUE,17.25583267211914,1515,18.36458396911621,1888.875,1.1087512969970703,373.875,TRUE,1.8049936927483023,235.45521215295966,3.3891680816063077,230.7226885560297,1.5841743888580053,-4.732523596929951,16.55959027636791,1653.4197878470404,86.04168434562041,45.33275506251571,90.981857,46.373985,110.64754917031314,E,118.12415439759394,SE,34.588315654379585,-17.47275506251571,29.64814299999999,-18.513984999999998,3590.547232051477,3299.6926421841636,FALSE
31,Circus spilonotus,Circus spilonotus,accepted,Accipitriformes,Xinjiang,2015,86.82,47.78,TRUE,5.356333255767822,208,7.03125,250.3000030517578,1.6749167442321777,42.30000305175781,TRUE,1.3912082888642248,471.68564003261315,2.637978367992482,445.92661523138605,1.2467700791282574,-25.7590248012271,5.640041711135775,-221.38563698085534,123.70875916564289,47.05060077597657,110.64128928728864,42.95743683112706,285.4124054190803,W,294.39427434303695,NW,-36.888759165642895,0.7293992240234317,-23.82128928728865,4.822563168872939,2773.6099299131643,1926.502454145998,FALSE
32,Clanga clanga,Clanga clanga,accepted,Accipitriformes,Gansu,2014,104.08,35.82,TRUE,3.5740833282470703,454,3.8333332538604736,495.20001220703125,0.2592499256134033,41.20001220703125,TRUE,1.741432442162745,535.0622384628986,2.554652400799572,474.9305077543464,0.8132199586368272,-60.13173070855214,2.0919008116977285,-39.86222625586731,123.1141902946856,46.575369617121716,121.0916800010001,38.89552000000003,239.71837305712066,SW,262.4660968934045,W,-19.0341902946856,-10.755369617121715,-17.0116800010001,-3.075520000000033,1979.555833983854,1517.8545450998884,FALSE
33,Elanus caeruleus,Elanus caeruleus,accepted,Accipitriformes,Beijing,2013,116.17,39.99,TRUE,12.027166366577148,549,12.5625,577.57501220703125,0.5353336334228516,28.57501220703125,TRUE,19.585500360068725,1609.923918448533,19.795967668754315,1666.3763857196066,0.21046730868559038,56.4524672710736,-7.023000360068725,-1032.3489062415017,113.96737635994988,24.501852874004538,119.11608886700003,28.500671387000068,6.287044678404527,N,348.84358937207054,N,2.2026236400501205,15.488147125995464,-2.9460888670000287,11.489328612999934,1751.7393943908671,1322.061878684723,FALSE
34,Elanus caeruleus,Elanus caeruleus,accepted,Accipitriformes,Gansu,2022,106.71,35.55,TRUE,8.838749885559082,524,10.28125,583.1500244140625,1.442500114440918,59.1500244140625,TRUE,19.585500360068725,1609.923918448533,20.38256774287743,1566.5673550720064,0.7970673828087058,-43.35656337652654,-9.304250360068725,-1026.7738940344705,113.96737635994988,24.501852874004538,107.85791015700005,23.37811279300007,332.12664730910984,NW,355.5808901612695,N,-7.2573763599498875,11.04814712599546,-1.1479101570000552,12.171887206999926,1417.2891333098921,1366.5858076842203,FALSE
35,Elanus caeruleus,Elanus caeruleus,accepted,Accipitriformes,Henan,2013,113.74,33.54,TRUE,14.991833686828613,792,15.96875,658.32501220703125,0.9769163131713867,-133.67498779296875,TRUE,19.585500360068725,1609.923918448533,19.795967668754315,1666.3763857196066,0.21046730868559038,56.4524672710736,-3.6167503600687247,-951.5989062415017,113.96737635994988,24.501852874004538,118.29571881396299,27.844476203144296,358.79378675275785,N,326.6180352544917,NW,-0.22737635994988636,9.038147125995462,-4.555718813962997,5.695523796855703,1011.3978059426208,759.4243881774123,FALSE
36,Elanus caeruleus,Elanus caeruleus,accepted,Accipitriformes,Liaoning,2019,121.14,38.73,TRUE,10.47569465637207,568,11.75,481.29998779296875,1.2743053436279297,-86.70001220703125,TRUE,19.585500360068725,1609.923918448533,20.625904750492015,1661.0385836274513,1.0404043904232907,51.11466517891836,-7.835500360068725,-1128.6239306555642,113.96737635994988,24.501852874004538,119.95007324300002,28.500671387000068,21.41785576203091,N,5.209913574692791,N,7.172623640050119,14.22814712599546,1.1899267569999807,10.229328612999929,1731.4790180852801,1157.7761059858701,FALSE
37,Elanus caeruleus,Elanus caeruleus,accepted,Accipitriformes,Inner Mongolia,2023,113.83,41.44,TRUE,4.588833332061768,320,6.09375,293.6499938964844,1.5049166679382324,-26.350006103515625,TRUE,19.585500360068725,1609.923918448533,20.828155185617895,1604.700244935812,1.2426548255491703,-5.223673512721007,-13.491750360068725,-1316.2739245520486,113.96737635994988,24.501852874004538,119.11608886700003,28.500671387000068,359.64652072642434,N,342.96741083560045,N,-0.13737635994988295,16.93814712599546,-5.286088867000032,12.93932861299993,1903.54732148825,1533.240442070565,FALSE
38,Elanus caeruleus,Elanus caeruleus,accepted,Accipitriformes,Shaanxi,2016,109.06,34.44,TRUE,13.484832763671875,663,14.34375,582.0250244140625,0.858917236328125,-80.9749755859375,TRUE,19.585500360068725,1609.923918448533,20.382111916904837,1846.6006137993963,0.7966115568361118,236.67669535086338,-5.241750360068725,-1027.8988940344705,113.96737635994988,24.501852874004538,108.63294116427828,23.348272190588638,337.9107098182413,N,1.830041071056769,N,-4.907376359949879,9.93814712599546,0.42705883572172354,11.09172780941136,1207.8341085979089,1140.2625018786578,FALSE
39,Elanus caeruleus,Elanus caeruleus,accepted,Accipitriformes,Sichuan,2015,101.89,26.47,TRUE,20.518749237060547,764,21.375,779.8499755859375,0.8562507629394531,15.8499755859375,TRUE,19.585500360068725,1609.923918448533,20.366556859502502,1796.2535586743613,0.7810564994337774,186.32964022582837,1.7894996399312753,-830.0739428625955,113.96737635994988,24.501852874004538,106.61062199914701,22.914551578829272,282.80232267536087,W,310.6242464922704,NW,-12.07737635994988,1.9681471259954613,-4.7206219991470135,3.555448421170727,1231.3308819792157,619.0909582030258,FALSE
40,Elanus caeruleus,Elanus caeruleus,accepted,Accipitriformes,Tianjin,2004,117.11,39.17,TRUE,13.075666427612305,550,14.208333015441895,542,1.1326665878295898,-8,TRUE,19.585500360068725,1609.923918448533,19.759620715349484,1294.355118442803,0.17412035528075975,-315.56880000573005,-5.37716734462683,-1067.923918448533,113.96737635994988,24.501852874004538,119.11608886700003,28.500671387000068,9.51019781680509,N,351.6706779270865,N,3.142623640050118,14.668147125995464,-2.006088867000031,10.669328612999934,1672.9080240711855,1216.1260867228077,FALSE
41,Gypaetus barbatus,Gypaetus barbatus,accepted,Accipitriformes,Shaanxi,2023,109.94,36.87,TRUE,9.887332916259766,488,11.489583015441895,509.0749816894531,1.602250099182129,21.074981689453125,TRUE,0.7303029107903536,325.28099853157124,1.969632892054991,320.3281434040284,1.2393299812646374,-4.9528551275428185,10.759280104651541,183.79398315788188,92.27417295710339,35.87043262314585,108.95219641600005,37.999081431000036,80.74709954758015,E,144.9112635357726,SE,17.66582704289661,0.9995673768541451,0.9878035839999484,-1.1290814310000385,1558.391918305962,152.68618513068304,FALSE
42,Gypaetus barbatus,Gypaetus barbatus,accepted,Accipitriformes,Chongqing,2007,107.86,28.98,TRUE,13.660750389099121,1283,14.21875,1337.550048828125,0.5579996109008789,54.550048828125,TRUE,0.7303029107903536,325.28099853157124,1.8176609159512807,341.3117549010999,1.087358005160927,16.03075636952866,13.488447089209647,1012.2690502965538,92.27417295710339,35.87043262314585,107.2249134596037,31.943737179025856,113.27917096252781,SE,169.37272177998148,S,15.58582704289661,-6.890432623145852,0.6350865403963013,-2.9637371790258555,1635.8122017224994,337.83420112515387,FALSE
43,Gyps himalayensis,Gyps himalayensis,accepted,Accipitriformes,Guangxi,2013,109.08,21.44,TRUE,22.727272033691406,1655,22.89583396911621,1954.1500244140625,0.1685619354248047,299.1500244140625,TRUE,1.0124351328040673,403.4631617026408,1.8819679737026602,415.25499453243896,0.869532840898593,11.791832829798182,21.883398836312143,1550.6868627114218,93.63925271401371,34.86078662012109,102.83334983815857,25.500322624532398,130.66552851630195,SE,124.04420010349486,SE,15.44074728598629,-13.420786620121088,6.24665016184143,-4.060322624532397,2117.359957306317,780.9157374046991,FALSE
44,Gyps himalayensis,Gyps himalayensis,accepted,Accipitriformes,Liaoning,2002,121.02,42.05,TRUE,8.061249732971191,476,9.145833015441895,403.1000061035156,1.0845832824707031,-72.899993896484375,TRUE,1.0124351328040673,403.4631617026408,1.656633606153349,416.8034939398053,0.6441984733492818,13.340332237164546,8.133397882637826,-0.3631555991251503,93.63925271401371,34.86078662012109,104.98764354944632,38.58354454626236,63.174661315329445,NE,69.06015481284419,E,27.38074728598629,7.1892133798789075,16.032356450553678,3.4664554537376375,2474.2745010393037,1371.4855114714624,FALSE
45,Gyps tenuirostris,Gyps tenuirostris,accepted,Accipitriformes,Yunnan,2020,100.63,23.79,TRUE,18.590166091918945,1185,19.40625,1062.4749755859375,0.8160839080810547,-122.5250244140625,TRUE,22.123709925898797,2522.1111111111113,22.564814850136084,2584.6370397497108,0.44110492423728687,62.52592863859945,-2.7174599258987975,-1459.6361355251738,93.68225579505808,27.165928156694427,96.34546247982064,28.131247069863868,116.76196943568311,SE,137.4568678346261,SE,6.9477442049419125,-3.375928156694428,4.284537520179356,-4.3412470698638685,791.5497940989565,644.5706264717746,FALSE
46,Haliaeetus leucoryphus,Haliaeetus leucoryphus,accepted,Accipitriformes,Yunnan,2009,99.95,27.91,TRUE,3.9202499389648438,713,5.114583492279053,656.7750244140625,1.194333553314209,-56.2249755859375,TRUE,14.578242765255867,1712.9179954441913,15.698699698717691,1303.4353644994505,1.1204569334618242,-409.4826309447408,-9.463659272976814,-1056.1429710301288,92.81988070982838,27.65344251203899,96.068024909731065,28.199235216419446,86.01067794421493,E,93.91090491150038,E,7.130119290171621,0.2565574879610111,3.881975090268938,-0.2892352164194456,698.0039816195523,379.9485133809019,FALSE
47,Haliaeetus pelagicus,Haliaeetus pelagicus,accepted,Accipitriformes,Jiangsu,2024,120.96,32.76,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
